Income,Firstdate,Lastdate,Amount,rfaf2,glast,gavr,class,rfaa2_G,rfaa2_E,rfaa2_F,pepstrfl_0
6,8704,9603,0.21,1,10,10.5,0,0,1,0,1
1,8906,9603,0.17,2,19,13.91,0,1,0,0,1
4,9501,9603,0.2,3,10,8.2,0,0,1,0,1
4,9601,9603,0.13,2,10,15.0,0,0,0,1,1
0,9309,9512,0.15,2,21,13.33,0,0,0,1,1
0,9006,9509,0.08,1,30,24.0,0,1,0,0,1
2,9209,9603,0.09,1,21,14.5,0,0,0,1,1
6,9603,9603,0.09,1,15,15.0,0,0,0,1,1
3,8608,9601,0.2,2,10,9.26,0,0,1,0,0
6,9509,9509,0.07,1,15,15.0,0,0,0,1,1
0,9601,9601,0.07,1,50,50.0,0,1,0,0,1
7,8608,9701,0.31,2,15,7.25,1,0,1,0,0
5,9010,9511,0.18,2,25,11.72,0,1,0,0,0
0,9204,9601,0.1,1,20,11.75,0,0,0,1,1
5,9009,9508,0.28,1,10,6.29,0,0,1,0,0
3,8701,9702,0.15,2,10,9.5,0,0,0,1,1
3,9410,9512,0.15,2,15,16.75,0,0,0,1,1
7,9410,9512,0.08,1,20,13.0,0,0,0,1,1
2,9312,9506,0.08,1,25,18.33,0,1,0,0,1
1,9509,9509,0.06,1,23,23.0,0,0,0,1,1
2,9506,9511,0.15,3,5,6.66,0,0,1,0,1
6,9402,9509,0.16,2,10,15.0,0,0,0,1,0
6,9111,9603,0.19,4,6,5.55,0,0,0,0,1
0,9210,9510,0.27,1,20,14.33,0,0,0,1,1
5,8912,9511,0.11,1,15,11.33,0,0,0,1,1
2,9312,9512,0.14,2,20,17.4,1,0,0,1,1
2,8609,9504,0.28,1,20,9.54,0,0,0,1,0
7,8909,9512,0.12,1,15,6.66,0,0,0,1,1
0,9302,9511,0.31,3,5,5.53,0,0,1,0,0
3,9301,9511,0.35,4,1,3.62,0,0,1,0,0
3,9102,9506,0.12,1,15,8.0,0,0,0,1,1
6,8608,9512,0.23,1,12,7.2,0,0,1,0,0
4,9402,9603,0.14,1,20,11.2,0,0,0,1,1
0,8809,9601,0.19,1,25,16.5,0,1,0,0,0
2,8707,9601,0.22,3,10,5.46,0,0,1,0,0
0,9210,9601,0.22,2,20,12.18,0,0,0,1,0
0,9304,9506,0.1,1,15,10.0,1,0,0,1,1
0,8909,9601,0.16,2,17,9.61,0,0,0,1,0
3,9302,9504,0.07,1,28,17.66,1,1,0,0,1
7,8703,9601,0.18,1,25,14.21,0,1,0,0,0
4,9301,9603,0.1,2,15,9.0,0,0,0,1,1
5,8708,9511,0.14,1,15,10.33,0,0,0,1,0
2,9210,9603,0.14,2,20,20.75,0,1,0,0,1
3,8701,9603,0.22,4,10,11.35,0,0,0,1,0
0,8702,9512,0.2,2,12,7.92,0,0,1,0,0
0,8910,9504,0.25,1,12,6.6,0,0,1,0,1
7,8608,9602,0.22,2,10,9.25,0,0,1,0,0
0,8803,9512,0.17,1,25,13.69,0,1,0,0,0
3,9210,9509,0.14,3,10,13.14,0,0,1,0,0
0,9401,9602,0.17,3,11,9.83,0,0,1,0,0
2,8910,9603,0.23,2,10,6.75,0,0,1,0,0
5,8809,9601,0.31,3,11,6.81,0,0,1,0,1
6,9310,9601,0.07,1,40,31.66,0,1,0,0,1
4,9110,9508,0.19,4,5,5.33,0,0,0,0,1
4,9002,9611,0.22,2,10,10.83,1,0,1,0,1
1,8610,9512,0.23,1,10,9.61,0,0,1,0,0
0,9510,9510,0.08,1,15,15.0,0,0,0,1,1
0,9112,9601,0.11,1,22,15.33,0,0,0,1,1
3,9110,9601,0.45,3,9,6.23,0,0,1,0,0
5,9512,9512,0.07,1,88,88.14,0,1,0,0,1
7,9310,9505,0.15,1,25,17.5,0,1,0,0,1
5,9409,9603,0.13,2,9,11.0,0,0,0,1,1
5,9506,9601,0.16,4,6,6.25,0,0,1,0,0
5,8801,9603,0.18,1,14,14.0,0,0,1,0,0
1,9202,9603,0.1,1,20,11.8,0,0,0,1,1
5,9103,9512,0.15,1,25,11.66,0,1,0,0,0
2,8708,9603,0.29,3,10,8.6,1,0,0,1,0
5,9602,9602,0.07,1,15,15.0,0,0,0,1,1
2,8610,9601,0.24,3,10,9.15,0,0,0,1,0
3,9506,9506,0.06,1,15,15.0,0,0,0,1,1
6,9603,9603,0.08,1,20,20.0,0,0,0,1,1
2,9109,9503,0.08,1,16,13.0,0,0,0,1,1
4,8610,9504,0.43,1,13,7.79,0,0,1,0,0
0,9110,9508,0.32,3,10,7.25,0,0,1,0,0
1,9410,9601,0.1,1,15,13.33,0,0,0,1,1
6,8903,9601,0.08,1,45,22.8,0,1,0,0,1
0,9502,9512,0.16,3,10,7.0,0,0,1,0,0
0,9402,9511,0.11,1,30,16.25,0,1,0,0,1
1,9111,9510,0.09,1,28,26.0,0,1,0,0,0
0,9509,9509,0.07,1,20,20.0,0,0,0,1,1
2,9507,9512,0.09,2,30,20.0,0,1,0,0,1
5,9309,9507,0.21,1,15,13.0,0,0,0,1,1
6,9210,9512,0.1,1,15,10.0,0,0,0,1,1
2,8901,9507,0.44,2,11,10.0,0,0,1,0,0
4,9004,9511,0.12,1,20,15.42,0,0,0,1,1
2,9004,9603,0.21,2,12,9.76,0,0,1,0,0
7,8804,9507,0.15,1,25,17.81,0,1,0,0,0
0,8910,9702,0.31,1,15,10.63,0,0,0,1,1
4,8702,9508,0.22,2,10,8.31,0,0,1,0,0
2,8704,9512,0.18,2,12,6.0,0,0,1,0,1
3,8702,9511,0.18,1,10,13.71,1,0,1,0,0
4,9502,9601,0.16,2,15,12.33,0,0,0,1,0
1,8911,9511,0.32,3,4,3.4,0,0,0,0,0
4,9310,9507,0.07,1,20,12.5,0,0,0,1,1
4,9009,9701,0.12,1,18,14.12,0,0,0,1,0
3,8902,9601,0.13,1,20,14.66,0,0,0,1,0
4,9301,9504,0.14,1,20,9.5,0,0,0,1,1
2,9009,9512,0.19,2,10,7.83,1,0,1,0,0
2,9509,9509,0.07,1,15,15.0,0,0,0,1,1
0,9101,9603,0.13,1,15,9.14,0,0,0,1,0
0,8809,9602,0.2,1,20,18.23,0,0,0,1,0
0,8704,9511,0.14,1,10,10.36,0,0,1,0,1
0,9601,9601,0.07,1,20,20.0,0,0,0,1,1
6,9504,9504,0.07,1,25,25.0,0,1,0,0,1
6,9111,9504,0.11,1,20,12.83,0,0,0,1,0
0,8909,9504,0.15,1,30,16.66,0,1,0,0,1
2,8704,9512,0.24,1,14,8.55,0,0,1,0,0
0,9109,9602,0.32,4,10,9.1,0,0,1,0,0
1,8911,9511,0.14,2,25,7.62,0,1,0,0,1
5,8810,9512,0.16,1,25,13.08,0,1,0,0,0
3,9311,9601,0.33,4,7,5.69,0,0,0,0,0
0,9409,9512,0.11,2,15,15.0,0,0,0,1,1
3,9501,9512,0.17,2,20,10.5,0,0,0,1,1
1,8608,9506,0.26,1,20,16.81,0,0,0,1,0
7,9401,9603,0.16,3,10,10.0,0,0,0,1,1
0,9401,9508,0.17,3,10,7.5,0,0,1,0,1
2,8905,9512,0.2,3,11,7.08,0,0,1,0,0
1,9402,9512,0.09,2,27,19.0,0,1,0,0,1
5,9310,9612,0.12,2,15,13.4,0,0,0,1,1
2,9411,9511,0.11,2,25,18.33,0,1,0,0,1
0,8801,9504,0.18,1,17,11.53,0,0,0,1,0
6,9205,9505,0.08,1,20,11.33,0,0,0,1,1
7,9402,9602,0.09,1,15,10.0,0,0,0,1,1
4,8909,9512,0.18,2,11,8.07,0,0,1,0,0
0,9004,9601,0.3,3,15,12.09,0,0,0,1,0
0,9601,9601,0.07,1,20,20.0,0,0,0,1,1
5,9502,9601,0.09,1,20,20.0,0,0,0,1,1
3,9402,9603,0.3,4,20,11.6,0,0,0,1,0
0,9001,9601,0.32,3,10,8.8,0,0,1,0,0
2,9509,9509,0.07,1,15,15.0,0,0,0,1,1
5,9201,9512,0.16,4,25,14.12,0,1,0,0,1
0,9401,9602,0.11,2,20,18.75,0,1,0,0,1
2,9002,9506,0.2,1,20,12.83,0,0,0,1,0
0,8806,9601,0.12,1,30,19.16,0,1,0,0,1
1,9509,9509,0.05,1,50,50.0,0,1,0,0,1
0,8701,9602,0.13,1,25,18.1,0,1,0,0,1
0,8909,9505,0.15,1,20,14.1,0,0,0,1,1
0,9401,9510,0.08,1,20,18.0,0,0,0,1,1
2,8907,9504,0.17,1,15,10.91,0,0,0,1,1
4,9402,9509,0.1,1,20,9.33,0,0,0,1,1
0,9310,9602,0.22,4,10,9.33,0,0,1,0,1
5,9009,9602,0.16,2,10,9.4,0,0,1,0,0
3,8802,9512,0.11,1,20,14.0,0,0,0,1,1
0,9409,9506,0.11,2,15,15.0,0,0,0,1,1
5,9506,9506,0.06,1,15,15.0,0,0,0,1,1
7,8608,9602,0.25,1,20,20.52,0,0,0,1,0
4,8703,9603,0.69,4,5,2.64,0,0,0,0,0
0,9202,9510,0.04,1,100,48.33,0,1,0,0,1
5,8711,9510,0.12,1,15,9.12,0,0,0,1,1
1,8701,9512,0.15,1,25,11.18,0,1,0,0,0
1,8703,9602,0.22,1,10,4.0,0,0,1,0,0
5,9409,9601,0.17,3,13,11.16,0,0,1,0,1
0,8611,9509,0.22,2,10,6.31,0,0,1,0,0
2,9101,9603,0.25,4,5,4.6,0,0,0,0,0
0,9101,9508,0.25,3,15,9.14,0,0,0,1,0
4,9110,9602,0.21,2,30,22.46,0,1,0,0,0
1,8610,9601,0.25,1,10,4.88,0,0,1,0,0
4,9402,9512,0.12,1,16,11.0,0,0,0,1,1
7,8704,9512,0.14,2,10,22.72,0,1,0,0,0
1,8701,9512,0.43,3,15,10.0,0,0,0,1,0
7,9011,9602,0.19,2,50,35.25,0,1,0,0,0
6,9506,9506,0.05,1,25,25.0,0,1,0,0,1
2,9012,9512,0.21,1,15,8.58,0,0,0,1,0
5,9602,9602,0.07,1,15,15.0,0,0,0,1,1
1,9201,9701,0.19,3,105,40.89,0,1,0,0,0
0,8609,9508,0.25,2,11,7.5,0,0,1,0,0
0,8705,9601,0.19,1,10,8.36,0,0,1,0,0
2,8809,9512,0.18,2,16,11.83,0,0,0,1,0
3,9510,9510,0.06,1,20,20.0,0,0,0,1,1
0,8804,9512,0.27,3,3,3.57,0,0,0,0,0
6,8801,9512,0.12,2,18,11.36,0,0,0,1,0
3,9109,9507,0.11,1,25,11.16,0,1,0,0,1
0,9009,9601,0.1,1,25,17.2,0,1,0,0,0
0,8801,9504,0.14,1,15,9.12,0,0,0,1,1
6,9310,9603,0.11,1,25,14.25,0,1,0,0,0
3,9010,9612,0.43,4,13,9.72,0,0,1,0,0
1,9101,9512,0.14,1,15,8.88,0,0,0,1,0
7,9202,9507,0.11,1,15,10.8,0,0,0,1,1
4,9309,9603,0.15,1,15,7.66,0,0,0,1,1
3,9601,9601,0.05,1,25,25.0,0,1,0,0,1
0,9401,9512,0.11,1,25,13.25,0,1,0,0,1
5,8608,9509,0.25,1,10,3.87,0,0,1,0,0
0,9501,9512,0.08,1,25,17.5,0,1,0,0,1
5,9601,9602,0.13,2,10,12.5,0,0,0,1,1
5,8812,9603,0.21,3,10,6.92,0,0,1,0,0
3,8910,9602,0.23,3,10,7.7,0,0,1,0,0
1,8912,9512,0.11,1,25,16.57,0,1,0,0,1
1,9506,9512,0.15,3,10,9.0,1,0,1,0,1
2,9409,9511,0.11,2,15,11.66,0,0,0,1,1
4,9109,9602,0.16,4,18,10.61,0,0,0,1,0
2,8704,9601,0.24,1,25,15.8,0,1,0,0,0
2,8802,9601,0.18,1,20,7.87,0,0,0,1,0
4,9301,9602,0.07,1,20,13.33,0,0,0,1,1
3,8809,9512,0.16,1,25,10.81,0,1,0,0,0
2,9411,9512,0.16,3,12,11.0,0,0,1,0,1
6,8809,9506,0.11,1,19,14.87,0,0,0,1,1
5,8803,9509,0.15,1,20,11.5,1,0,0,1,0
0,8701,9512,0.16,1,10,8.08,0,0,1,0,0
2,9203,9506,0.16,3,14,10.42,0,0,1,0,1
5,9401,9511,0.18,4,7,5.83,0,0,0,0,1
6,8802,9512,0.13,1,20,14.44,0,0,0,1,0
3,9311,9603,0.09,1,18,14.66,0,0,0,1,1
5,8801,9512,0.28,1,10,3.6,0,0,1,0,0
6,9201,9601,0.12,2,20,14.0,0,1,0,0,0
2,8612,9504,0.16,1,16,18.91,0,0,0,1,0
4,8608,9603,0.51,4,6,4.27,1,0,0,0,0
0,9407,9603,0.14,3,15,11.0,0,0,0,1,1
1,9506,9506,0.06,1,15,15.0,0,0,0,1,1
0,9010,9601,0.15,2,15,8.5,0,0,0,1,1
3,9109,9702,0.23,2,10,7.89,0,0,1,0,0
5,9311,9601,0.15,1,15,11.66,0,0,0,1,0
0,9310,9603,0.13,3,15,8.4,1,0,0,1,1
7,8812,9701,0.19,2,10,6.95,0,0,1,0,0
2,9310,9512,0.3,3,25,10.58,0,1,0,0,0
6,9009,9606,0.15,4,15,11.25,0,0,1,0,1
7,9110,9602,0.27,4,11,7.23,1,0,1,0,0
4,9102,9512,0.42,2,21,17.48,0,0,0,1,0
1,9402,9512,0.13,3,6,10.57,0,0,0,1,0
1,8906,9509,0.42,4,5,3.5,0,0,0,0,0
1,9401,9510,0.11,1,16,12.5,0,0,0,1,1
0,9209,9603,0.29,4,7,5.85,0,0,0,0,0
0,9412,9603,0.27,4,10,10.25,0,0,0,1,1
7,9109,9509,0.15,1,15,12.37,0,0,0,1,0
7,9601,9601,0.07,1,15,15.0,0,0,0,1,1
0,8912,9603,0.14,1,14,15.33,0,0,1,0,1
7,9309,9512,0.1,3,25,26.25,0,1,0,0,1
0,8608,9602,0.24,1,12,10.76,0,0,1,0,0
4,8701,9511,0.27,2,12,10.47,0,0,1,0,0
0,9201,9512,0.11,1,15,15.83,0,0,0,1,1
3,8902,9602,0.23,3,7,6.33,0,0,0,0,0
0,8702,9512,0.37,4,12,4.55,0,0,1,0,0
4,8911,9504,0.12,1,25,21.25,0,1,0,0,0
7,8910,9601,0.34,1,14,9.34,0,0,1,0,0
6,9601,9601,0.07,1,25,25.0,0,1,0,0,1
2,8702,9601,0.3,4,5,4.25,1,0,0,0,0
0,9312,9601,0.08,1,15,12.5,0,0,0,1,1
4,9310,9511,0.14,2,10,10.2,0,0,0,1,1
0,8801,9702,0.5,3,3,2.33,0,0,0,0,0
7,9308,9505,0.05,1,25,25.0,0,1,0,0,1
4,8911,9512,0.12,2,25,17.5,0,1,0,0,1
4,9310,9602,0.11,2,25,13.0,0,1,0,0,1
2,8611,9510,0.33,1,20,7.28,0,0,0,1,0
2,9409,9511,0.27,4,4,4.5,0,0,0,0,0
2,8609,9511,0.5,1,13,8.14,0,0,1,0,0
5,9110,9511,0.15,1,15,8.85,0,0,0,1,0
6,9410,9505,0.09,1,36,32.66,0,1,0,0,1
5,8612,9603,0.26,4,20,6.81,0,0,0,0,0
4,9309,9510,0.06,1,50,30.0,0,1,0,0,1
5,9601,9601,0.07,1,25,25.0,0,1,0,0,1
4,9509,9601,0.15,3,6,8.66,0,0,1,0,1
3,8612,9612,0.12,1,25,15.37,0,0,0,1,1
4,8610,9512,0.23,2,12,11.68,1,0,1,0,0
3,8911,9508,0.19,2,10,10.58,0,0,0,1,0
3,9209,9505,0.08,1,15,10.33,0,0,0,1,1
5,9401,9512,0.15,2,25,12.6,0,1,0,0,1
4,8911,9701,0.32,1,9,8.91,0,0,1,0,0
7,9311,9605,0.05,1,50,60.0,0,1,0,0,1
5,9311,9602,0.23,4,8,5.88,0,0,1,0,0
0,9506,9506,0.05,1,25,25.0,0,1,0,0,1
1,9301,9602,0.1,1,15,9.5,1,0,0,1,1
7,8801,9512,0.12,2,15,13.0,0,0,0,1,1
6,9502,9508,0.12,2,20,15.0,1,0,0,1,1
4,8701,9509,0.22,1,10,6.81,0,0,1,0,0
4,8909,9508,0.24,2,20,14.18,0,0,0,1,0
1,9510,9510,0.07,1,15,15.0,0,0,0,1,1
7,9001,9508,0.2,1,20,13.0,0,0,0,1,0
7,9410,9510,0.11,1,40,28.33,0,1,0,0,1
6,8610,9511,0.35,2,12,9.73,0,0,1,0,0
2,9312,9603,0.21,4,5,5.28,0,0,1,0,1
5,9507,9507,0.06,1,20,20.0,0,0,0,1,1
6,9402,9512,0.1,1,15,9.66,0,0,0,1,1
0,9601,9601,0.07,1,20,20.0,0,0,0,1,1
0,9310,9602,0.14,1,17,15.0,0,0,0,1,0
4,9502,9603,0.09,1,15,12.5,0,0,0,1,1
3,9401,9512,0.22,3,10,4.62,0,0,1,0,1
0,9001,9702,0.42,4,3,3.22,0,0,0,0,0
3,8912,9602,0.17,2,19,15.28,0,1,0,0,1
5,9409,9512,0.28,4,7,5.37,0,0,0,0,0
1,9402,9511,0.19,3,8,8.28,0,0,1,0,1
0,9004,9511,0.36,4,7,6.45,0,0,0,0,0
7,9009,9504,0.08,1,16,13.0,0,0,0,1,1
2,9104,9511,0.12,1,24,16.42,0,0,0,1,0
2,9506,9512,0.17,4,11,8.5,0,0,1,0,1
0,9109,9504,0.12,1,30,21.3,0,1,0,0,0
0,9301,9601,0.14,2,5,7.33,0,0,0,1,1
4,8911,9504,0.07,1,20,20.0,0,0,0,1,1
4,9602,9602,0.07,1,25,25.0,0,1,0,0,1
4,8702,9512,0.25,2,15,9.83,0,0,0,1,0
0,8609,9601,0.37,4,10,5.73,1,0,1,0,0
3,8707,9512,0.16,1,17,9.7,0,0,0,1,1
2,8612,9505,0.18,1,10,9.64,0,0,1,0,0
5,9506,9602,0.14,3,5,6.66,0,0,1,0,1
3,8612,9602,0.4,3,8,3.21,0,0,0,0,0
4,9409,9603,0.17,4,40,24.4,0,1,0,0,1
5,9512,9512,0.07,1,20,20.0,0,0,0,1,1
0,8612,9603,0.18,2,10,11.61,0,0,1,0,0
6,8609,9602,0.3,1,12,6.45,0,0,1,0,0
0,8803,9601,0.16,2,20,10.1,0,0,0,1,0
7,9302,9601,0.2,1,20,10.2,0,0,0,1,1
1,9102,9601,0.37,4,10,5.66,0,0,1,0,0
0,9103,9606,0.4,2,0,7.16,1,0,1,0,0
3,9410,9603,0.25,4,10,6.0,0,0,1,0,0
3,8612,9612,0.25,3,10,10.04,0,0,1,0,0
4,9104,9511,0.21,4,11,6.57,0,0,0,1,1
1,9102,9512,0.15,2,14,9.88,0,0,1,0,0
3,9011,9510,0.29,1,12,8.94,1,0,1,0,0
6,8705,9512,0.26,3,13,7.75,0,0,1,0,0
4,9501,9512,0.14,2,17,16.0,0,0,0,1,1
4,8702,9511,0.22,2,10,6.76,0,0,1,0,0
7,9502,9602,0.12,2,10,12.0,0,0,0,1,0
4,9507,9601,0.11,2,15,10.0,0,0,0,1,1
2,9401,9504,0.11,1,20,12.75,0,0,0,1,1
2,9302,9601,0.31,4,11,9.9,0,0,1,0,0
0,9310,9611,0.09,1,15,15.0,0,0,0,1,1
5,9410,9512,0.1,2,15,13.66,0,0,0,1,1
1,9209,9601,0.32,2,14,9.5,0,0,1,0,0
4,9310,9601,0.11,2,15,11.0,0,0,0,1,1
4,9204,9511,0.08,1,20,20.0,0,0,0,1,1
6,9310,9505,0.06,1,25,15.0,0,1,0,0,1
2,8609,9512,0.47,2,22,9.31,0,0,0,1,0
3,9006,9508,0.14,2,14,11.0,0,0,0,1,1
7,9503,9506,0.09,1,15,10.0,0,0,0,1,1
5,9112,9512,0.1,2,20,10.0,0,0,0,1,1
1,9301,9602,0.23,4,4,3.77,1,0,0,0,1
0,8702,9504,0.25,1,16,7.73,0,0,0,1,0
4,9009,9601,0.15,2,15,11.77,0,0,0,1,0
0,9312,9512,0.16,3,8,6.6,0,0,1,0,1
2,9004,9512,0.25,2,11,8.56,0,0,1,0,0
0,8610,9508,0.22,2,12,8.7,0,0,1,0,0
0,9401,9509,0.18,1,20,10.71,0,0,0,1,0
2,8909,9511,0.14,2,10,11.85,0,0,0,1,1
0,9201,9511,0.31,2,11,7.52,0,0,1,0,0
6,8811,9504,0.13,1,15,14.5,0,0,0,1,0
0,8909,9602,0.14,1,25,15.92,0,1,0,0,1
5,8809,9512,0.15,2,40,24.2,0,1,0,0,1
5,9401,9511,0.15,2,12,11.8,0,0,0,1,1
4,9004,9510,0.13,1,15,11.0,0,0,0,1,1
5,8809,9602,0.25,2,10,5.21,0,0,1,0,0
2,9503,9701,0.24,4,20,12.0,0,0,1,0,0
3,8912,9511,0.21,1,32,12.66,0,1,0,0,0
7,8608,9504,0.1,1,15,8.0,0,0,0,1,1
0,8610,9508,0.41,1,10,6.41,0,0,1,0,0
0,8704,9507,0.13,1,30,16.8,0,1,0,0,0
5,9309,9511,0.16,2,15,11.42,1,0,0,1,1
0,9501,9508,0.12,1,20,14.33,0,0,0,1,1
4,9310,9512,0.23,3,10,10.33,1,0,1,0,0
4,9310,9512,0.22,4,10,9.33,1,0,1,0,0
2,8809,9512,0.26,1,10,8.27,0,0,1,0,0
6,9302,9504,0.13,1,15,10.6,0,0,0,1,1
6,8612,9512,0.17,1,15,8.91,0,0,0,1,0
2,9001,9506,0.33,2,20,9.8,0,0,0,1,1
7,9410,9511,0.15,3,10,6.5,0,0,1,0,1
5,9011,9512,0.12,3,20,18.33,0,0,0,1,1
1,9110,9603,0.17,3,12,8.71,0,0,1,0,1
0,9302,9601,0.28,3,12,8.45,0,0,1,0,0
5,9309,9510,0.12,1,18,13.2,0,0,0,1,0
0,9510,9603,0.11,2,30,20.0,0,1,0,0,1
5,9401,9512,0.1,1,15,10.33,0,0,0,1,1
0,9001,9601,0.11,2,35,27.42,0,1,0,0,0
0,9602,9602,0.07,1,15,15.0,0,0,0,1,1
6,8809,9509,0.08,1,30,14.6,0,1,0,0,1
0,9410,9507,0.06,1,25,17.5,0,1,0,0,1
1,9411,9603,0.26,4,6,8.16,0,1,0,0,1
4,8909,9507,0.22,1,14,10.0,0,0,1,0,0
0,9309,9602,0.18,4,7,5.5,0,0,0,0,1
1,9602,9602,0.07,1,20,20.0,0,0,0,1,1
2,8703,9505,0.14,1,15,15.3,0,0,0,1,1
1,8809,9510,0.1,1,25,15.85,0,1,0,0,1
2,9506,9506,0.06,1,15,15.0,0,0,0,1,1
0,8609,9602,0.36,4,5,7.42,0,0,0,0,0
1,8612,9506,0.25,2,10,14.05,0,0,0,1,0
0,9510,9603,0.11,2,20,15.0,0,0,0,1,1
5,8612,9512,0.32,4,20,11.52,1,0,0,1,0
4,9506,9512,0.1,2,15,12.5,0,0,0,1,1
7,8810,9508,0.17,1,25,14.0,1,1,0,0,0
0,9005,9507,0.16,2,20,8.87,0,0,0,1,1
3,9602,9602,0.07,1,20,20.0,0,0,0,1,1
7,8706,9603,0.53,4,5,5.04,0,0,0,0,0
4,9111,9509,0.08,1,17,13.5,0,0,0,1,1
3,9111,9603,0.18,3,15,9.08,0,0,1,0,0
2,8703,9603,0.19,2,11,7.25,0,0,1,0,0
7,9402,9508,0.09,2,25,28.33,0,1,0,0,1
6,9301,9601,0.12,1,16,9.6,0,0,0,1,1
3,9204,9503,0.08,1,18,18.25,0,0,0,1,1
4,9310,9507,0.11,1,15,10.0,0,0,0,1,1
5,9601,9601,0.06,1,20,20.0,0,0,0,1,1
1,9501,9603,0.18,3,10,9.0,0,0,1,0,1
5,9301,9601,0.09,1,22,16.75,0,0,0,1,1
1,9111,9512,0.1,1,20,12.5,0,0,0,1,1
5,8801,9603,0.17,2,17,11.75,0,0,0,1,1
5,9310,9601,0.18,4,5,6.0,0,0,0,0,1
6,9506,9701,0.1,1,25,22.5,0,0,0,1,1
6,9501,9601,0.09,1,17,16.0,0,0,0,1,1
5,9209,9506,0.33,3,16,12.82,0,0,0,1,0
4,9407,9504,0.07,1,25,22.5,0,1,0,0,1
3,9410,9610,0.21,3,10,5.57,0,0,1,0,0
2,9101,9512,0.11,2,5,14.16,0,1,0,0,1
2,9001,9611,0.13,1,19,17.25,0,1,0,0,1
4,9601,9601,0.07,1,15,15.0,1,0,0,1,1
5,9506,9506,0.05,1,15,15.0,0,0,0,1,1
5,8707,9510,0.19,1,13,9.71,0,0,1,0,0
5,9301,9602,0.17,1,20,12.0,0,0,0,1,0
6,9401,9510,0.11,3,7,6.75,0,0,1,0,1
3,9312,9512,0.1,1,15,10.33,0,0,0,1,1
0,9312,9603,0.18,3,10,8.33,0,0,1,0,1
2,9301,9601,0.2,2,20,11.5,0,0,0,1,1
4,9001,9508,0.23,2,15,11.53,0,0,0,1,0
5,8801,9506,0.33,2,25,14.08,0,1,0,0,0
4,9312,9512,0.13,1,22,15.6,0,0,0,1,1
3,9101,9511,0.1,1,21,14.2,0,0,0,1,1
2,9509,9509,0.07,1,15,15.0,0,0,0,1,1
4,9506,9506,0.05,1,25,25.0,0,1,0,0,1
1,8608,9602,0.22,4,10,7.4,0,0,1,0,0
3,9312,9603,0.06,1,20,15.0,0,0,0,1,1
3,9003,9512,0.12,2,20,17.42,0,0,0,1,0
0,9410,9601,0.09,1,10,11.25,0,0,0,1,1
7,9411,9512,0.12,2,40,31.33,0,1,0,0,1
4,9403,9506,0.14,1,25,19.5,0,1,0,0,1
3,9309,9602,0.09,1,15,11.66,0,0,0,1,1
1,8609,9512,0.28,1,11,5.8,0,0,1,0,0
4,8811,9505,0.12,1,20,10.5,0,0,0,1,0
3,9309,9505,0.09,1,15,8.33,0,0,0,1,1
0,8812,9512,0.27,4,5,6.05,0,0,1,0,1
2,8608,9601,0.55,3,17,14.45,0,0,0,1,0
7,9602,9602,0.07,1,15,15.0,0,0,0,1,1
7,9504,9601,0.13,3,12,10.66,0,0,1,0,1
0,9203,9512,0.18,3,10,9.66,0,0,1,0,1
4,8912,9512,0.34,1,16,8.77,0,0,0,1,0
5,9210,9601,0.13,1,15,10.25,0,0,0,1,0
7,8802,9702,0.21,4,15,11.54,1,0,0,1,0
7,8704,9511,0.3,3,5,5.23,0,0,0,0,0
5,9501,9511,0.23,3,5,6.83,0,0,1,0,0
6,9110,9512,0.14,1,35,18.75,0,1,0,0,0
3,9009,9602,0.21,4,10,9.23,0,0,1,0,0
2,9404,9603,0.13,3,13,11.5,0,0,1,0,1
0,9304,9602,0.3,4,8,6.78,0,0,0,1,0
0,9403,9512,0.2,4,7,5.0,0,0,0,0,0
0,8805,9512,0.36,1,11,8.62,0,0,1,0,0
5,9310,9506,0.11,1,20,12.25,0,0,0,1,1
0,9301,9511,0.32,1,10,6.85,0,0,1,0,0
1,9506,9603,0.1,2,50,37.5,0,1,0,0,1
2,8809,9511,0.12,1,15,11.25,0,0,0,1,0
0,9402,9512,0.07,1,15,12.5,0,0,0,1,1
1,9410,9512,0.09,1,15,12.5,0,0,0,1,1
4,9502,9512,0.16,3,20,18.5,0,0,0,1,1
3,8909,9511,0.2,2,10,6.78,0,0,1,0,0
5,8810,9509,0.19,2,10,10.08,0,0,1,0,0
0,8704,9512,0.18,3,5,9.07,1,0,0,0,0
5,8910,9507,0.16,2,25,7.87,1,1,0,0,1
0,9401,9601,0.23,3,13,9.33,0,0,1,0,1
6,9601,9601,0.07,1,15,15.0,0,0,0,1,1
1,9302,9508,0.1,1,15,11.25,0,0,0,1,1
0,9209,9602,0.08,1,20,16.0,0,0,0,1,1
0,9509,9509,0.14,1,15,15.0,0,0,0,1,1
4,8608,9504,0.24,1,10,7.68,0,0,1,0,0
4,8809,9510,0.09,1,15,12.5,1,0,0,1,1
4,9409,9509,0.16,2,20,16.6,0,0,0,1,1
2,8702,9506,0.18,2,13,8.81,0,0,1,0,0
5,9002,9602,0.18,1,15,8.62,0,0,1,0,0
0,9411,9506,0.1,1,17,16.0,0,0,0,1,1
4,9402,9512,0.12,2,20,11.75,0,0,0,1,1
3,9510,9510,0.07,1,15,15.0,0,0,0,1,1
2,9410,9611,0.16,3,10,12.42,0,0,0,1,1
2,9507,9601,0.11,2,15,10.0,0,0,0,1,1
